Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-04-22,ADANIPORTS,EQ,390.55,388.4,391.8,384.25,390.05,391.05,389.98,2279282,88886458535000.0,21995,1248459,0.5477000000000001
2019-04-23,ADANIPORTS,EQ,391.05,389.55,391.7,385.55,391.0,390.9,389.68,2424827,94491427835000.0,30760,1336623,0.5512
2019-04-24,ADANIPORTS,EQ,390.9,387.7,394.0,386.1,392.0,391.75,389.54,1674322,65222301904999.99,40292,881911,0.5267000000000001
2019-04-25,ADANIPORTS,EQ,391.75,390.0,392.9,387.65,389.0,389.25,390.23,5163069,201479681740000.0,41910,3795240,0.7351000000000001
2019-04-26,ADANIPORTS,EQ,389.25,387.3,393.7,385.65,391.0,391.75,391.01,1681376,65743046510000.0,25982,716120,0.42590000000000006
2019-04-30,ADANIPORTS,EQ,391.75,391.15,393.95,384.8,391.7,392.8,390.32,2502107,97662121240000.0,27547,1548307,0.6188
2019-05-02,ADANIPORTS,EQ,392.8,392.8,397.0,390.15,395.3,395.3,394.75,2139442,84454018990000.0,32938,960389,0.4489
2019-05-03,ADANIPORTS,EQ,395.3,393.0,398.4,385.05,387.3,387.25,393.56,1863548,73342144535000.0,30470,771097,0.41380000000000006
2019-05-06,ADANIPORTS,EQ,387.25,386.0,386.05,378.45,380.0,379.8,381.39,1648057,62854747925000.0,46046,752175,0.45640000000000003
2019-05-07,ADANIPORTS,EQ,379.8,381.0,383.95,370.1,370.4,371.9,377.07,1628805,61418056290000.0,41146,589474,0.3619
2019-05-08,ADANIPORTS,EQ,371.9,370.05,374.9,367.7,369.5,369.8,371.65,1688110,62738557979999.99,66318,614190,0.3638
2019-05-09,ADANIPORTS,EQ,369.8,369.9,370.7,361.1,363.3,363.9,364.77,1315271,47977749260000.0,26501,302972,0.2303
2019-05-10,ADANIPORTS,EQ,363.9,363.9,378.7,363.9,370.0,372.55,372.39,3030255,112844309409999.98,48415,901474,0.2975
2019-05-13,ADANIPORTS,EQ,372.55,369.9,372.3,362.95,365.0,364.75,368.3,1520562,56002592075000.0,19145,475166,0.3125
2019-05-14,ADANIPORTS,EQ,364.75,362.9,373.8,362.0,371.65,370.55,371.2,3050760,113242907655000.0,73370,1417246,0.4646
2019-05-15,ADANIPORTS,EQ,370.55,371.0,375.0,359.1,359.5,360.15,367.0,2499138,91719028225000.0,73488,923445,0.36950000000000005
2019-05-16,ADANIPORTS,EQ,360.15,361.0,374.0,361.0,372.25,371.5,368.46,3157194,116330232784999.98,69104,1455711,0.4611
2019-05-17,ADANIPORTS,EQ,371.5,368.8,372.8,362.0,367.0,367.1,365.96,3059404,111960431284999.98,47443,1577810,0.5157
2019-05-20,ADANIPORTS,EQ,367.1,388.5,408.2,376.05,407.45,400.1,392.61,10973781,430844741200000.0,105141,4385195,0.3996
2019-05-21,ADANIPORTS,EQ,400.1,409.0,411.4,385.3,386.55,387.6,394.35,9115899,359485363715000.0,147143,2453039,0.2691
2019-05-22,ADANIPORTS,EQ,387.6,389.0,393.45,378.4,385.65,385.95,385.68,4543570,175235302870000.0,81064,1282250,0.2822
2019-05-23,ADANIPORTS,EQ,385.95,398.95,430.6,392.15,408.5,407.55,411.79,23021274,947986196035000.0,247483,7368903,0.3201
2019-05-24,ADANIPORTS,EQ,407.55,408.45,414.85,399.5,409.3,410.25,405.76,9272570,376239250310000.0,148183,3328325,0.3589
2019-05-27,ADANIPORTS,EQ,410.25,409.25,417.3,405.6,412.8,412.4,412.72,5088602,210016739325000.0,56812,1306385,0.25670000000000004
2019-05-28,ADANIPORTS,EQ,412.4,420.0,426.8,408.7,412.0,412.65,414.83,18296760,759012065640000.0,166871,7993630,0.4369
2019-05-29,ADANIPORTS,EQ,412.65,412.3,412.95,404.3,406.0,406.55,407.02,2511011,102203637610000.0,29357,602631,0.24
2019-05-30,ADANIPORTS,EQ,406.55,406.55,411.8,401.6,409.0,409.3,407.31,5598272,228025665290000.0,47254,3139799,0.5609000000000001
2019-05-31,ADANIPORTS,EQ,409.3,408.8,417.7,407.35,416.0,416.4,413.44,4217665,174374930765000.0,60968,1170858,0.2776
2019-06-03,ADANIPORTS,EQ,416.4,416.4,426.35,412.1,423.5,424.75,419.99,3852273,161790742575000.0,46827,1317070,0.3419
2019-06-04,ADANIPORTS,EQ,424.75,423.4,429.85,417.4,425.1,425.55,424.69,7683485,326309210685000.0,70896,2243034,0.2919
2019-06-06,ADANIPORTS,EQ,425.55,428.15,429.5,420.8,427.0,426.3,425.63,4848580,206370990125000.0,77034,1887537,0.3893
2019-06-07,ADANIPORTS,EQ,426.3,426.3,427.4,419.45,425.0,425.2,423.48,2648848,112174126055000.0,30672,650342,0.24550000000000002
2019-06-10,ADANIPORTS,EQ,425.2,424.1,429.5,420.6,425.6,425.75,424.69,2374282,100833650935000.0,29176,665361,0.2802
2019-06-11,ADANIPORTS,EQ,425.75,424.7,427.8,423.15,425.75,426.3,425.79,1707108,72687260415000.0,24334,586294,0.34340000000000004
2019-06-12,ADANIPORTS,EQ,426.3,425.25,429.4,423.0,425.8,424.95,425.6,2329686,99152366805000.0,31282,611047,0.26230000000000003
2019-06-13,ADANIPORTS,EQ,424.95,424.0,426.3,422.5,424.6,424.95,424.7,2925612,124250246290000.02,36596,1512951,0.5171
2019-06-14,ADANIPORTS,EQ,424.95,424.95,428.15,423.75,426.15,426.4,425.75,2745328,116881860080000.0,35881,1204654,0.4388
2019-06-17,ADANIPORTS,EQ,426.4,426.0,426.35,422.1,423.7,422.85,424.02,2736051,116015311990000.02,23654,1376709,0.4933
2019-06-18,ADANIPORTS,EQ,422.85,424.9,425.7,418.6,422.35,421.4,421.74,3509487,148009977150000.0,46405,1786201,0.5021
2019-06-19,ADANIPORTS,EQ,421.4,423.5,424.85,400.7,407.4,407.7,414.49,5938743,246157332700000.0,58333,2615869,0.4405
2019-06-20,ADANIPORTS,EQ,407.7,397.95,412.6,389.7,402.25,401.2,399.42,8383317,334845743060000.0,79687,2670501,0.3185
2019-06-21,ADANIPORTS,EQ,401.2,402.15,407.65,397.65,402.55,402.0,402.59,4710025,189621057680000.0,46501,2014166,0.4276
2019-06-24,ADANIPORTS,EQ,402.0,400.0,407.4,399.8,406.0,406.0,404.52,2582740,104477884930000.0,30902,931971,0.3608
2019-06-25,ADANIPORTS,EQ,406.0,404.0,407.2,402.65,405.0,405.65,405.1,2099347,85045120960000.0,47304,905615,0.4314
2019-06-26,ADANIPORTS,EQ,405.65,405.4,417.6,404.0,412.25,414.95,413.28,3327963,137537533240000.02,42115,738771,0.222
2019-06-27,ADANIPORTS,EQ,414.95,415.25,418.3,404.7,409.6,406.5,407.71,8841636,360481494630000.0,60976,4441882,0.5024000000000001
2019-06-28,ADANIPORTS,EQ,406.5,408.7,413.35,407.0,410.2,410.2,410.39,2148799,88184674835000.0,42971,540507,0.2515
2019-07-01,ADANIPORTS,EQ,410.2,412.0,414.0,408.5,411.9,413.25,411.88,1457022,60012323600000.0,23640,313765,0.21530000000000002
2019-07-02,ADANIPORTS,EQ,413.25,413.0,416.45,409.4,414.1,414.05,414.22,1671598,69241361700000.0,34615,414283,0.24780000000000002
2019-07-03,ADANIPORTS,EQ,414.05,414.0,419.5,414.0,414.3,414.9,416.51,2542307,105888821565000.0,40115,807188,0.3175
2019-07-04,ADANIPORTS,EQ,414.9,416.0,417.25,413.35,415.4,414.9,415.45,1101623,45766398135000.0,16456,221164,0.20079999999999998
2019-07-05,ADANIPORTS,EQ,414.9,416.4,416.5,400.55,403.0,402.45,409.42,1670037,68373878829999.99,32403,376232,0.22530000000000003
2019-07-08,ADANIPORTS,EQ,402.45,401.0,404.45,395.95,397.55,397.8,400.35,1648021,65978461660000.0,32490,253874,0.154
2019-07-09,ADANIPORTS,EQ,397.8,397.7,406.0,392.65,405.35,405.0,399.88,1952280,78068437460000.0,25954,365554,0.1872
2019-07-10,ADANIPORTS,EQ,405.0,406.95,408.8,402.35,404.4,405.0,405.36,2023029,82004890220000.0,33873,490305,0.24239999999999998
2019-07-11,ADANIPORTS,EQ,405.0,408.2,413.7,403.9,411.4,412.9,410.3,1732979,71103447145000.0,35159,553194,0.31920000000000004
2019-07-12,ADANIPORTS,EQ,412.9,411.95,419.4,409.6,415.9,415.3,414.97,2818537,116962084420000.0,48722,1099524,0.3901
2019-07-15,ADANIPORTS,EQ,415.3,413.55,416.2,408.1,411.0,409.1,411.88,2601603,107154436850000.0,42239,1329007,0.5108
2019-07-16,ADANIPORTS,EQ,409.1,411.65,421.5,407.65,420.7,417.75,413.75,2111513,87364654940000.0,69950,799469,0.3786
2019-07-17,ADANIPORTS,EQ,417.75,420.2,421.1,414.3,417.0,417.05,417.57,1698318,70916680755000.0,38052,462815,0.2725
2019-07-18,ADANIPORTS,EQ,417.05,416.7,419.3,410.75,413.6,412.4,415.04,1300071,53958604895000.01,33677,313479,0.2411
2019-07-19,ADANIPORTS,EQ,412.4,414.55,416.65,401.75,405.25,405.5,409.54,1894624,77593334895000.0,42890,463190,0.2445
2019-07-22,ADANIPORTS,EQ,405.5,403.8,409.5,396.5,406.05,407.2,404.46,1941825,78538386365000.0,34482,476512,0.2454
2019-07-23,ADANIPORTS,EQ,407.2,409.0,409.0,398.0,400.3,399.75,400.99,2835920,113717962765000.02,43347,1274810,0.4495
2019-07-24,ADANIPORTS,EQ,399.75,400.0,400.55,378.0,379.45,380.8,385.8,4748109,183184043760000.0,62904,1757153,0.3701
2019-07-25,ADANIPORTS,EQ,380.8,380.8,385.55,377.0,380.0,380.35,381.4,2998970,114380674409999.98,47163,738965,0.2464
2019-07-26,ADANIPORTS,EQ,380.35,380.65,384.4,377.2,380.6,381.65,381.18,2701597,102979150780000.0,46337,1252491,0.4636
2019-07-29,ADANIPORTS,EQ,381.65,381.55,382.8,372.0,374.0,373.85,376.1,1888927,71042416820000.0,30775,559921,0.2964
2019-07-30,ADANIPORTS,EQ,373.85,376.6,379.9,371.1,373.85,373.45,375.65,2312161,86855413390000.0,34977,676447,0.2926
2019-07-31,ADANIPORTS,EQ,373.45,373.0,381.8,368.65,377.6,377.55,376.37,2429787,91448764370000.0,46164,838299,0.34500000000000003
2019-08-01,ADANIPORTS,EQ,377.55,376.0,377.85,366.3,371.15,371.1,371.56,1720133,63913615710000.0,50599,612696,0.35619999999999996
2019-08-02,ADANIPORTS,EQ,371.1,368.5,379.75,363.65,376.0,375.45,373.09,3029294,113020653559999.98,68937,1054765,0.3482
2019-08-05,ADANIPORTS,EQ,375.45,372.0,372.0,359.15,369.0,367.85,365.38,2432675,88886042815000.0,68145,756571,0.311
2019-08-06,ADANIPORTS,EQ,367.85,365.6,378.6,365.25,377.3,376.95,373.92,3719169,139068368590000.02,109751,1848265,0.49700000000000005
2019-08-07,ADANIPORTS,EQ,376.95,379.55,379.55,365.65,373.25,372.25,371.45,3419644,127022487840000.02,77732,683772,0.2
2019-08-08,ADANIPORTS,EQ,372.25,378.0,379.5,367.45,374.95,373.95,373.21,3397923,126815421295000.0,74845,1080055,0.3179
2019-08-09,ADANIPORTS,EQ,373.95,377.7,380.5,374.25,376.0,376.6,377.43,2223023,83903515495000.0,44752,614627,0.27649999999999997
2019-08-13,ADANIPORTS,EQ,376.6,376.4,379.55,359.1,360.5,360.55,368.63,2576776,94988667740000.0,48081,1045652,0.4058
2019-08-14,ADANIPORTS,EQ,360.55,361.55,363.0,356.6,358.0,358.85,359.82,4506969,162171175840000.0,40518,2254085,0.5001
2019-08-16,ADANIPORTS,EQ,358.85,356.05,358.55,350.0,356.55,357.35,355.76,4433448,157724638100000.0,38955,2593908,0.5851
2019-08-19,ADANIPORTS,EQ,357.35,357.6,363.4,356.5,357.9,357.4,360.06,2152462,77502494345000.0,27992,729231,0.33880000000000005
2019-08-20,ADANIPORTS,EQ,357.4,357.4,359.75,352.0,354.35,354.95,355.37,1767899,62825789204999.99,25175,516740,0.2923
2019-08-21,ADANIPORTS,EQ,354.95,355.0,355.0,348.4,349.05,350.7,352.14,1459740,51403668440000.0,15763,472606,0.32380000000000003
2019-08-22,ADANIPORTS,EQ,350.7,348.8,348.8,340.8,345.2,345.05,344.45,2171160,74785587080000.0,35447,658426,0.3033
2019-08-23,ADANIPORTS,EQ,345.05,346.4,354.15,339.65,348.35,349.35,348.04,2246560,78189824195000.0,50445,540860,0.2408
2019-08-26,ADANIPORTS,EQ,349.35,366.0,375.0,349.35,369.65,368.2,362.62,4974219,180372883060000.0,54003,1374922,0.27640000000000003
2019-08-27,ADANIPORTS,EQ,368.2,370.3,374.25,367.3,372.8,372.05,371.48,3040184,112937885670000.0,54621,1277053,0.4201
2019-08-28,ADANIPORTS,EQ,372.05,373.1,374.25,364.05,367.4,365.95,368.65,2186454,80602695125000.0,30580,853895,0.39049999999999996
2019-08-29,ADANIPORTS,EQ,365.95,367.0,370.3,361.3,366.65,366.2,364.95,1725632,62977415635000.0,24569,529226,0.30670000000000003
2019-08-30,ADANIPORTS,EQ,366.2,368.45,368.85,359.4,364.2,365.7,364.29,2313806,84289337620000.0,43386,831576,0.3594
2019-09-03,ADANIPORTS,EQ,365.7,362.7,367.15,359.55,361.0,361.3,363.3,1638833,59539439079999.99,22776,504383,0.3078
2019-09-04,ADANIPORTS,EQ,361.3,361.3,365.75,356.65,365.0,364.35,362.41,1846644,66923571510000.0,32475,349536,0.1893
2019-09-05,ADANIPORTS,EQ,364.35,365.7,367.75,361.25,367.0,366.55,365.28,1642165,59984685085000.0,26158,484578,0.29510000000000003
2019-09-06,ADANIPORTS,EQ,366.55,368.0,368.7,363.8,364.5,365.75,366.47,2366109,86711016460000.0,43680,853449,0.3607
2019-09-09,ADANIPORTS,EQ,365.75,365.8,371.8,363.65,369.8,369.55,368.05,2954338,108732984459999.98,37348,1465828,0.4962
2019-09-11,ADANIPORTS,EQ,369.55,371.2,374.95,366.5,373.15,373.35,371.17,3341392,124023680970000.0,43795,1676499,0.5017
2019-09-12,ADANIPORTS,EQ,373.35,375.0,376.2,370.5,372.35,372.45,374.11,2625251,98212934190000.0,46687,1249032,0.4758
2019-09-13,ADANIPORTS,EQ,372.45,376.5,377.0,370.4,373.8,374.2,373.39,2925109,109220596140000.02,39311,1205368,0.4121
2019-09-16,ADANIPORTS,EQ,374.2,373.0,373.8,368.1,368.65,370.6,371.44,2561643,95150474750000.0,34220,1380563,0.5389
2019-09-17,ADANIPORTS,EQ,370.6,370.6,373.25,362.8,363.5,365.3,369.16,2609989,96351225390000.0,39769,904046,0.3464
2019-09-18,ADANIPORTS,EQ,365.3,365.0,368.3,364.2,366.6,366.35,366.22,1469778,53826374220000.01,21819,534722,0.3638
2019-09-19,ADANIPORTS,EQ,366.35,366.3,366.5,357.85,362.0,361.9,362.08,1317155,47692048990000.0,25357,408162,0.3099
2019-09-20,ADANIPORTS,EQ,361.9,362.45,384.8,361.0,381.5,380.7,374.81,6134710,229932886044999.97,80074,2908782,0.4742
2019-09-23,ADANIPORTS,EQ,380.7,394.0,417.5,386.1,411.0,410.95,403.49,6695717,270163727865000.0,100143,3275133,0.4891
2019-09-24,ADANIPORTS,EQ,410.95,409.95,417.5,403.95,413.85,413.85,412.92,3112368,128516899070000.0,72213,1301464,0.4182
2019-09-25,ADANIPORTS,EQ,413.85,409.3,417.95,409.1,416.0,414.8,414.9,2997555,124370021315000.02,84469,1577476,0.5263
2019-09-26,ADANIPORTS,EQ,414.8,412.2,420.6,412.0,418.3,419.15,417.4,8639414,360611344480000.0,104858,5006831,0.5795
2019-09-27,ADANIPORTS,EQ,419.15,418.0,420.5,406.1,406.85,408.6,413.31,3789544,156623955240000.0,57138,2242140,0.5917
2019-09-30,ADANIPORTS,EQ,408.6,403.0,415.55,401.45,415.0,413.95,409.91,3152658,129230356715000.02,58876,1649016,0.5231
2019-10-01,ADANIPORTS,EQ,413.95,415.2,417.9,401.6,405.0,404.05,409.86,2532760,103807681925000.0,33166,1094425,0.43210000000000004
2019-10-03,ADANIPORTS,EQ,404.05,403.5,406.2,398.6,403.55,403.9,401.96,2619077,105276450555000.0,47878,1309062,0.49979999999999997
2019-10-04,ADANIPORTS,EQ,403.9,405.5,407.25,392.95,396.0,394.6,400.51,1610595,64505251990000.0,28417,592311,0.3678
2019-10-07,ADANIPORTS,EQ,394.6,396.0,400.75,390.65,395.4,395.25,395.64,1399825,55382221825000.0,24960,371765,0.2656
2019-10-09,ADANIPORTS,EQ,395.25,396.35,402.85,391.55,399.8,400.45,398.61,3905912,155694475265000.0,47923,2358017,0.6037
2019-10-10,ADANIPORTS,EQ,400.45,397.8,401.6,395.6,400.8,399.9,398.34,3034826,120889404365000.02,45434,2043311,0.6733
2019-10-11,ADANIPORTS,EQ,399.9,401.25,410.25,395.9,409.0,409.05,404.78,2283201,92420200305000.0,34433,728513,0.3191
2019-10-14,ADANIPORTS,EQ,409.05,410.9,413.0,404.8,405.8,407.45,410.12,3313476,135891649805000.0,30820,1949696,0.5884
2019-10-15,ADANIPORTS,EQ,407.45,408.85,414.5,407.45,413.55,413.75,412.37,2434978,100410816680000.0,31421,1142553,0.4692
2019-10-16,ADANIPORTS,EQ,413.75,413.0,413.75,403.6,409.0,410.0,407.49,2008661,81850165325000.0,43628,724085,0.3605
2019-10-17,ADANIPORTS,EQ,410.0,409.1,411.2,404.6,407.95,409.15,407.92,2478950,101120158550000.0,41861,925341,0.37329999999999997
2019-10-18,ADANIPORTS,EQ,409.15,410.0,423.8,408.0,422.2,421.7,418.44,4047650,169370236430000.0,58671,1220085,0.3014
2019-10-22,ADANIPORTS,EQ,421.7,421.5,428.85,417.1,420.6,420.75,423.79,2380735,100893087580000.0,36089,560445,0.2354
2019-10-23,ADANIPORTS,EQ,420.75,418.0,419.0,395.0,395.1,396.1,399.7,6752056,269878081840000.0,66672,1754932,0.25989999999999996
2019-10-24,ADANIPORTS,EQ,396.1,399.0,401.45,393.35,398.55,399.15,399.21,6433637,256837468190000.0,48660,2130282,0.3311
2019-10-25,ADANIPORTS,EQ,399.15,402.95,402.95,396.85,397.6,398.95,399.82,3272059,130821950320000.0,27005,1473825,0.4504
2019-10-27,ADANIPORTS,EQ,398.95,402.25,402.25,398.55,399.5,399.8,400.41,110114,4409042235000.0,2102,38034,0.3454
2019-10-29,ADANIPORTS,EQ,399.8,401.0,401.0,398.15,398.8,398.95,399.82,2269051,90722196285000.0,35195,1352503,0.5961
2019-10-30,ADANIPORTS,EQ,398.95,399.2,405.0,395.5,398.15,398.1,400.49,5590453,223891793844999.97,48437,2382285,0.4261
2019-10-31,ADANIPORTS,EQ,398.1,399.25,400.0,393.65,395.9,395.8,396.41,2529130,100256631365000.0,27803,1577945,0.6239
2019-11-01,ADANIPORTS,EQ,395.8,396.0,397.25,387.85,388.3,389.75,391.58,3665336,143526231605000.0,37071,2085262,0.5689000000000001
2019-11-04,ADANIPORTS,EQ,389.75,390.0,394.95,389.75,391.5,391.0,392.49,3146855,123511785750000.0,43747,1723136,0.5476
2019-11-05,ADANIPORTS,EQ,391.0,391.7,392.9,386.5,389.5,390.0,389.48,1395899,54367430154999.99,41318,659023,0.4721
2019-11-06,ADANIPORTS,EQ,390.0,390.0,394.4,388.5,391.0,391.0,391.96,2277683,89277115255000.0,38573,1225780,0.5382
2019-11-07,ADANIPORTS,EQ,391.0,390.5,392.0,388.05,391.15,390.45,390.19,1615593,63038937854999.99,22175,840233,0.5201
2019-11-08,ADANIPORTS,EQ,390.45,391.2,391.2,385.5,385.5,386.15,388.97,1206504,46929717610000.0,16064,480880,0.3986
2019-11-11,ADANIPORTS,EQ,386.15,386.15,389.15,382.5,388.2,387.9,387.65,2300763,89189414790000.0,34468,1003975,0.4364
2019-11-13,ADANIPORTS,EQ,387.9,391.0,391.8,369.4,370.8,370.8,378.84,5392849,204301533975000.0,60199,1278533,0.2371
2019-11-14,ADANIPORTS,EQ,370.8,371.9,374.1,365.85,368.2,369.1,370.13,2662084,98532286355000.0,38410,1257562,0.47240000000000004
2019-11-15,ADANIPORTS,EQ,369.1,369.1,370.9,365.5,365.8,366.3,368.1,2362065,86947853715000.0,42561,1262202,0.5344
2019-11-18,ADANIPORTS,EQ,366.3,366.3,367.45,364.1,366.5,365.65,366.06,1835202,67180108254999.99,32079,1040896,0.5672
2019-11-19,ADANIPORTS,EQ,365.65,367.5,368.15,361.55,364.0,364.05,364.11,2758083,100425439530000.0,45293,1741887,0.6315999999999999
2019-11-20,ADANIPORTS,EQ,364.05,364.5,377.1,364.0,366.7,366.7,370.77,6385953,236774089585000.0,60278,3223529,0.5048
2019-11-21,ADANIPORTS,EQ,366.7,368.0,376.25,368.0,371.8,372.1,372.17,6556285,244003108155000.03,72670,2456588,0.3747
2019-11-22,ADANIPORTS,EQ,372.1,372.25,375.55,370.45,371.0,371.45,372.89,3679373,137199597415000.02,40277,1780417,0.4839
2019-11-25,ADANIPORTS,EQ,371.45,372.0,379.2,371.5,374.95,374.7,376.07,3050808,114730551875000.0,39401,793469,0.2601
2019-11-26,ADANIPORTS,EQ,374.7,377.05,378.0,368.45,371.2,370.4,372.59,4348236,162009267550000.0,41694,2756644,0.634
2019-11-27,ADANIPORTS,EQ,370.4,372.0,374.35,367.25,372.2,372.95,371.98,1417796,52739775575000.0,16061,262083,0.18489999999999998
2019-11-28,ADANIPORTS,EQ,372.95,376.0,377.7,370.5,372.35,372.6,373.03,1649478,61530731520000.01,43386,404119,0.245
2019-11-29,ADANIPORTS,EQ,372.6,372.0,384.95,370.8,381.0,382.05,379.84,30111277,1143740998225000.0,136495,13250688,0.4401
2019-12-02,ADANIPORTS,EQ,382.05,381.1,383.35,375.85,377.7,377.75,378.59,3783084,143221994090000.0,52045,1554201,0.4108
2019-12-03,ADANIPORTS,EQ,377.75,380.0,380.0,359.55,359.7,361.95,366.85,4189825,153705443530000.0,46977,1545497,0.3689
2019-12-04,ADANIPORTS,EQ,361.95,361.5,370.35,357.35,367.05,367.85,366.72,4369308,160231272410000.0,56958,1436020,0.3287
2019-12-05,ADANIPORTS,EQ,367.85,368.0,373.6,365.15,368.15,368.4,369.05,3179935,117355839625000.0,36556,1245100,0.3915
2019-12-06,ADANIPORTS,EQ,368.4,370.65,371.3,363.4,364.6,366.15,366.92,2376977,87215282745000.0,27343,1025544,0.4314
2019-12-09,ADANIPORTS,EQ,366.15,368.25,377.5,364.95,373.4,373.6,373.14,4988293,186134658030000.0,48072,1605688,0.32189999999999996
2019-12-10,ADANIPORTS,EQ,373.6,373.9,375.85,366.05,366.7,366.9,371.41,2108098,78296957580000.0,34618,645224,0.3061
2019-12-11,ADANIPORTS,EQ,366.9,368.95,370.85,365.0,369.15,369.7,368.5,1710192,63020592665000.0,41616,663728,0.38810000000000006
2019-12-12,ADANIPORTS,EQ,369.7,371.45,376.5,370.9,372.3,372.5,373.49,2012086,75149210825000.0,36395,596306,0.2964
2019-12-13,ADANIPORTS,EQ,372.5,372.55,380.9,372.55,376.5,376.95,377.13,2699035,101787368660000.0,29235,764948,0.2834
2019-12-16,ADANIPORTS,EQ,376.95,377.25,380.45,366.95,368.3,368.35,370.06,3579883,132476356140000.02,37561,1548211,0.4325
2019-12-17,ADANIPORTS,EQ,368.35,369.2,373.0,367.55,371.1,371.25,370.57,4226416,156619944555000.0,43968,2542534,0.6016
2019-12-18,ADANIPORTS,EQ,371.25,372.1,375.8,369.1,374.4,374.5,372.88,3960881,147691412120000.0,40006,1803666,0.4554
2019-12-19,ADANIPORTS,EQ,374.5,374.0,374.25,367.6,368.7,369.65,370.87,2769484,102711520750000.0,46801,1439113,0.5196000000000001
2019-12-20,ADANIPORTS,EQ,369.65,370.2,378.0,370.2,371.65,372.3,374.72,10808900,405031983445000.0,114910,5443054,0.5036
2019-12-23,ADANIPORTS,EQ,372.3,372.05,374.2,364.25,366.9,366.9,369.92,4275342,158152194350000.0,34154,1882351,0.4403
2019-12-24,ADANIPORTS,EQ,366.9,368.0,372.0,366.0,368.5,368.6,368.88,2948878,108777905590000.02,45244,1063340,0.36060000000000003
2019-12-26,ADANIPORTS,EQ,368.6,368.8,370.6,362.1,362.1,363.65,366.52,2503435,91755295530000.0,33520,774317,0.3093
2019-12-27,ADANIPORTS,EQ,363.65,366.75,367.9,362.8,363.85,363.7,365.19,2146972,78405687615000.0,30299,445974,0.2077
2019-12-30,ADANIPORTS,EQ,363.7,371.0,371.0,363.75,366.0,365.95,366.81,4732203,173583966235000.0,45583,529147,0.1118
2019-12-31,ADANIPORTS,EQ,365.95,366.0,368.65,364.9,366.2,366.0,366.52,2043206,74887036480000.0,16901,816396,0.3996
2020-01-01,ADANIPORTS,EQ,366.0,368.0,379.25,366.0,377.45,377.65,375.71,11377167,427445918265000.0,89107,1155555,0.10160000000000001
